
1 2 540 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 560 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 580 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 600 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 620 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 640 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 660 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 680 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 700 168 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 720 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 740 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 760 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 780 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 800 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 820 176 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 840 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 860 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 880 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 900 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 920 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 940 184 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 960 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 980 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1000 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1020 192 600  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 0 192 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 20 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 40 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 60 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 80 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 100 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 120 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 140 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 160 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 180 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 200 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 220 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 240 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 260 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 280 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 300 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 320 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 340 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 360 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 380 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 400 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 420 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 440 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 460 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 480 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 500 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 520 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 540 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 560 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 580 160 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 600 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 620 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 640 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 660 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 680 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 700 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 720 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 740 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 760 168 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 780 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 800 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 820 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 840 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 860 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 880 176 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 900 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 920 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 940 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 960 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 980 184 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1000 192 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1020 192 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1040 192 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 1060 192 620  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 0 184 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 20 184 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 40 184 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 60 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 80 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 100 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 120 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 140 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 160 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 180 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 200 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 220 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 240 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 260 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 280 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 300 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 320 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 340 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 360 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 380 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 400 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 420 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 440 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 460 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 480 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 500 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 520 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 540 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 560 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 580 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 600 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 620 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 640 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 660 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 680 160 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 700 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 720 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 740 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 760 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 780 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 800 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 820 168 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 840 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 860 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 2 880 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
1 14 900 176 640  1 0 0 0 1 0 0 0 1 3005.DAT
